_id,title,rotten_tomato_rating,audience_rating,director,writers,top_5_billed
5f1884e1eec2a42d5d9cd2bc,Must Love Dogs,36%,50%,['Gary David Goldberg'],['Gary David Goldberg'],"['Diane Lane ', 'John Cusack ', 'Elizabeth Perkins ', 'Christopher Plummer ', 'Dermot Mulroney ']"
5f1884eeeec2a42d5d9cd2bd,License to Wed,7%,53%,['Ken Kwapis'],"['Kim Barker', ' Wayne Lloyd', ' Vince Di Meglio', ' Kim Barker', ' Tim Rasmussen']","['Robin Williams ', 'Mandy Moore ', 'John Krasinski ', 'Eric Christian Olsen ', 'Christine Taylor ']"
5f1884f9eec2a42d5d9cd2be,Donnie Brasco,88%,89%,['Mike Newell'],['Paul Attanasio'],"['Al Pacino ', 'Johnny Depp ', 'Michael Madsen ', 'Bruno Kirby ', 'James Russo ']"
5f188504eec2a42d5d9cd2bf,Max Payne,16%,29%,['John Moore (V) '],['Beau Thorne'],"['Mark Wahlberg ', 'Mila Kunis ', 'Beau Bridges ', 'Chris ""Ludacris"" Bridges ', ""Chris O'Donnell ""]"
5f18850deec2a42d5d9cd2c0,Resident Evil,36%,67%,['Paul W.S. Anderson'],['Paul W.S. Anderson'],"['Milla Jovovich ', 'Michelle Rodriguez ', 'Eric Mabius ', 'James Purefoy ', 'Martin Crewes ']"
5f188515eec2a42d5d9cd2c1,In Time,37%,51%,['Andrew Niccol'],['Andrew Niccol'],"['Justin Timberlake ', 'Amanda Seyfried ', 'Cillian Murphy ', 'Vincent Kartheiser ', 'Olivia Wilde ']"
5f188525eec2a42d5d9cd2c2,J. Edgar,43%,44%,['Clint Eastwood'],"['Clint Eastwood', ' Dustin Lance Black']","['Leonardo DiCaprio ', 'Armie Hammer ', 'Naomi Watts ', 'Josh Lucas ', 'Judi Dench ']"
5f18852eeec2a42d5d9cd2c3,Bounce,52%,32%,['Don Roos'],['Don Roos'],"['Ben Affleck ', 'Gwyneth Paltrow ', 'Tony Goldwyn ', 'Alex D. Linz ', 'David Dorfman ']"
5f18853eeec2a42d5d9cd2c4,Mile 22,23%,44%,['Peter Berg'],['Lea Carpenter'],"['Mark Wahlberg ', 'Lauren Cohan ', 'Iko Uwais ', 'Ronda Rousey ', 'Terry Kinney ']"
5f188559eec2a42d5d9cd2c5,Concussion,75%,48%,['Stacie Passon'],['Stacie Passon'],"['Robin Weigert ', 'Maggie Siff ', 'Jonathan Tchaikovsky ', 'Janel Moloney ', 'Johnathan Tchaikovsky ']"
5f18856deec2a42d5d9cd2c6,Closer,68%,81%,['Mike Nichols'],['Patrick Marber'],"['Natalie Portman ', 'Jude Law ', 'Julia Roberts ', 'Clive Owen ', 'Colin Stinton ']"
5f18857deec2a42d5d9cd2c7,Street Fighter,80%,81%,['Shigehiro Ozawa'],['Kôji Takada'],"['Sonny Chiba ', 'Gerald Yamada ', 'Doris Nakajima ', 'Tony Cetera ', 'Yutaka Nakajima ']"
5f18858ceec2a42d5d9cd2c8,Black Knight,14%,34%,['Gil Junger'],"['Darryl Quarles', ' Peter Gaulke', ' Gerry Swallow']","['Martin Lawrence ', 'Marsha Thomason ', 'Tom Wilkinson ', 'Vincent Regan ', ""Daryl 'Chill' Mitchell ""]"
5f1885a7eec2a42d5d9cd2c9,House of Wax,26%,42%,['Jaume Collet-Serra'],"['Chad Hayes', ' Carey Hayes']","['Elisha Cuthbert ', 'Chad Michael Murray ', 'Brian Van Holt ', 'Paris Hilton ', 'Jared Padalecki ']"
5f1885b3eec2a42d5d9cd2ca,From Hell,57%,66%,"['Allen Hughes', ' Albert Hughes']","['Terry Hayes', ' Rafael Yglesias', ' Albert Hughes', ' Allen Hughes']","['Johnny Depp ', 'Heather Graham ', 'Ian Holm ', 'Ian Richardson ', 'Robbie Coltrane ']"
5f1885bfeec2a42d5d9cd2cb,Adrift,70%,65%,['Baltasar Kormákur'],"['Aaron Kandell', ' Jordan Kandell', ' Aaron Kandell', ' Jordan Kandell', ' David Branson Smith']","['Shailene Woodley ', 'Sam Claflin ', 'Jeffrey Thomas ', 'Elizabeth Hawthorne ', 'Grace Palmer ']"
5f1885d4eec2a42d5d9cd2cc,Queen of the Damned,17%,66%,"['Michael Rymer', ' Paul Goldman']","['Scott Abbott', ' Michael Petroni', ' Michael Rymer']","['Stuart Townsend ', 'Aaliyah ', 'Marguerite Moreau ', 'Vincent Perez ', 'Paul McGann ']"
5f1885e4eec2a42d5d9cd2cd,Nanny McPhee and the Big Bang,76%,55%,['Susanna White'],['Emma Thompson'],"['Emma Thompson ', 'Maggie Gyllenhaal ', 'Rhys Ifans ', 'Maggie Smith ', 'Asa Butterfield ']"
5f1885f4eec2a42d5d9cd2ce,Predator 2,29%,44%,['Stephen Hopkins'],"['John Thomas', ' Jim Thomas']","['Danny Glover ', 'Gary Busey ', 'Ruben Blades ', 'Maria Conchita Alonso ', 'Bill Paxton ']"
5f18860aeec2a42d5d9cd2cf,Blast from the Past,58%,56%,['Hugh Wilson'],"['Bill Kelly', ' Hugh Wilson']","['Brendan Fraser ', 'Alicia Silverstone ', 'Christopher Walken ', 'Sissy Spacek ', 'Joey Slotnick ']"
5f188614eec2a42d5d9cd2d0,Alex Cross,11%,47%,['Rob Cohen'],"['Marc Moss', ' Kerry Williamson']","['Tyler Perry ', 'Matthew Fox ', 'Edward Burns ', 'Jean Reno ', 'Carmen Ejogo ']"
5f188622eec2a42d5d9cd2d1,Jersey Girl,42%,48%,['Kevin Smith'],['Kevin Smith'],"['Ben Affleck ', 'Liv Tyler ', 'Raquel Castro ', 'George Carlin ', 'Jennifer Lopez ']"
5f18862beec2a42d5d9cd2d2,Midnight in the Garden of Good and Evil,50%,65%,['Clint Eastwood'],['John Lee Hancock'],"['Kevin Spacey ', 'John Cusack ', 'Jack Thompson ', 'Lady Chablis ', 'Doug DearthAlison Eastwood ']"
5f18863feec2a42d5d9cd2d3,Hoffa,52%,59%,['Danny DeVito'],['David Mamet'],"['Jack Nicholson ', 'Danny DeVito ', 'Armand Assante ', 'J.T. Walsh ', 'John C. Reilly ']"
5f18864feec2a42d5d9cd2d4,Whiskey Tango Foxtrot,68%,55%,"['Glenn Ficarra', ' John Requa']",['Robert Carlock'],"['Tina Fey ', 'Margot Robbie ', 'Martin Freeman ', 'Christopher Abbott ', 'Billy Bob Thornton ']"
5f188658eec2a42d5d9cd2d5,Ella Enchanted,50%,57%,"[""Tommy O'Haver""]","['Karen McCullah Lutz', ' Kirsten Smith', ' Jennifer Heath', ' Michele J. Wolff', ' Laurie Craig']","['Anne Hathaway ', 'Hugh Dancy ', 'Cary Elwes ', 'Vivica A. Fox ', 'Joanna Lumley ']"
5f188660eec2a42d5d9cd2d6,Hitman: Agent 47,9%,40%,['Aleksander Bach'],"['Skip Woods', ' Michael Finch']","['Rupert Friend ', 'Hannah Ware ', 'Zachary Quinto ', 'Thomas Kretschmann ', 'Emilio Rivera ']"
5f18866beec2a42d5d9cd2d7,Phantom Thread,91%,71%,['Paul Thomas Anderson'],['Paul Thomas Anderson'],['Daniel Day-LewisLesley ManvilleVicky Krieps']
5f18867beec2a42d5d9cd2d8,Premium Rush,74%,60%,['David Koepp'],"['David Koepp', ' John Kamps']","['Joseph Gordon-Levitt ', 'Michael Shannon ', 'Dania Ramirez ', 'Jamie Chung ', 'Lauren Ashley Carter ']"
5f188681eec2a42d5d9cd2d9,Broken City,28%,40%,['Allen Hughes'],['Brian Tucker'],"['Mark Wahlberg ', 'Russell Crowe ', 'Catherine Zeta-Jones ', 'Jeffrey Wright ', 'Barry Pepper ']"
5f188688eec2a42d5d9cd2da,Valiant,32%,29%,['Gary Chapman'],"['Jordan Katz', ' George Webster', ' George Melrod']","['Ewan McGregor ', 'Ricky Gervais ', 'Tim Curry ', 'Jim Broadbent ', 'Hugh Laurie ']"
5f188691eec2a42d5d9cd2db,Wonder Boys,82%,83%,['Curtis Hanson'],['Steve Kloves'],"['Michael Douglas ', 'Tobey Maguire ', 'Frances McDormand ', 'Robert Downey Jr. ', 'Rip Torn ']"
5f1886a9eec2a42d5d9cd2dc,Wimbledon,61%,57%,['Richard Loncraine'],"['Adam Brooks', ' Jennifer Flackett', ' Mark Levin']","['Kirsten Dunst ', 'Paul Bettany ', 'Sam Neill ', 'James McAvoy ', 'Bernard Hill ']"
5f1886c4eec2a42d5d9cd2dd,Dungeons and Dragons,10%,20%,['Courtney Solomon'],"['Mark Leahy', ' Carroll Cartwright', ' Topper Lilien']","['Justin Whalin ', 'Jeremy Irons ', 'Marlon Wayans ', 'Zoe McLellan ', 'Thora Birch ']"
5f1886cbeec2a42d5d9cd2de,Lions for Lambs,27%,47%,['Robert Redford'],['Matthew Michael Carnahan'],"['Robert Redford ', 'Meryl Streep ', 'Tom Cruise ', 'Michael Peña ', 'Andrew Garfield ']"
5f1886d7eec2a42d5d9cd2df,Flight of the Intruder,25%,50%,['John Milius'],"['Robert Dillon', ' David Shaber', ' John Milius']","['Danny Glover ', 'Willem Dafoe ', 'Brad Johnson ', 'Rosanna Arquette ', 'Tom Sizemore ']"
5f1886e2eec2a42d5d9cd2e0,American Outlaws,14%,68%,['Les Mayfield'],['Roderick Taylor'],"['Colin Farrell ', 'Scott Caan ', 'Ali Larter ', 'Gabriel Macht ', 'Gregory Smith ']"
5f1886f6eec2a42d5d9cd2e1,Zoom,3%,33%,['Peter Hewitt'],"['Adam Rifkin', ' David Berenbaum']","['Tim Allen ', 'Courteney Cox ', 'Chevy Chase ', 'Spencer Breslin ', 'Kevin Zegers ']"
5f188702eec2a42d5d9cd2e2,Knock Off,8%,24%,['Hark Tsui'],"['Stephen E. deSouza', ' Steven E. de Souza']","['Jean-Claude Van Damme ', 'Rob Schneider ', 'Paul Sorvino ', 'Lela Rochon ', 'Michael Wong ']"
5f188724eec2a42d5d9cd2e3,The Fountain,52%,74%,['Darren Aronofsky'],"['Ari Handel', ' Darren Aronofsky']","['Hugh Jackman ', 'Rachel Weisz ', 'Ellen Burstyn ', 'Mark Margolis ', 'Donna Murphy ']"
5f18872deec2a42d5d9cd2e4,Mandela: Long Walk to Freedom,61%,68%,['Justin Chadwick'],['William Nicholson'],"['Idris Elba ', 'Naomie Harris ', 'Tony Kgoroge ', 'Riaad Moosa ', 'Jamie Bartlett ']"
5f188738eec2a42d5d9cd2e5,Punisher: War Zone,29%,42%,['Lexi Alexander'],"['Matt Holloway', ' Art Marcum', ' Nick Santora']","['Ray Stevenson ', 'Dominic West ', 'Dash Mihok ', 'Julie Benz ', 'Wayne Knight ']"
5f188745eec2a42d5d9cd2e6,The Order,0%,28%,['Sheldon Lettich'],"['Les Weldon', ' Jean-Claude Van Damme']","['Jean-Claude Van Damme ', 'Charlton Heston ', 'Ben Cross ', 'Sofia Milos ', 'Brian Thompson ']"
5f188750eec2a42d5d9cd2e7,The Brothers Grimsby,38%,41%,['Louis Leterrier'],"['Sacha Baron Cohen', ' Peter Baynham', ' Phil Johnston']","['Sacha Baron Cohen ', 'Mark Strong (II) ', 'Isla Fisher ', 'Penelope Cruz ', 'Rebel Wilson ']"
5f188766eec2a42d5d9cd2e8,Warriors of Virtue,18%,47%,['Ronny Yu'],"['Hugh Kelley', ' Michael Vickerman']","['Angus Macfadyen ', 'Mario Yedidia ', 'Dennis Mung ', 'Chao Li Chi ', 'Marley Shelton ']"
5f188771eec2a42d5d9cd2e9,Biutiful,66%,74%,['Alejandro González Iñárritu'],"['Armando Bo', ' Nicolás Giacobone', ' Alejandro González Iñárritu']","['Javier Bardem ', 'Maricel Alvarez ', 'Eduard Fernández ', 'Diarytou Daff ', 'Lio Jin ']"
5f188780eec2a42d5d9cd2ea,Radio Flyer,33%,72%,['Richard Donner'],['David Mickey Evans'],"['Elijah Wood ', 'Joseph Mazzello ', 'Adam Baldwin ', 'Lorraine Bracco ', 'John Heard ']"
5f18878deec2a42d5d9cd2eb,Bound by Honor,55%,94%,['Taylor Hackford'],['Jimmy Santiago Baca'],"['Damian Chapa ', 'Jesse Borrego ', 'Benjamin Bratt ', 'Enrique J. Castillo ', 'Victor Rivers ']"
5f188798eec2a42d5d9cd2ec,A Hologram for the King,71%,55%,['Tom Tykwer'],['Tom Tykwer'],"['Tom Hanks ', 'Alexander Black ', 'Sarita Choudhury ', 'David Menkin ', 'Tom Skerritt ']"
5f1887aceec2a42d5d9cd2ed,Lion of the Desert,71%,93%,['Moustapha Akkad'],"['In Theaters:Apr 17', ' 1981\xa0wide']","['Anthony Quinn ', 'Oliver Reed ', 'Rod Steiger ', 'John Gielgud ', 'Irene Papas ']"
5f1887b8eec2a42d5d9cd2ee,Stolen,67%,47%,['Rebecca Dreyfus'],['Sharon Guskin'],"[""Harold SmithHarold Jacob SmithTom MashbergKatharine WeberTracy ChevalierAnthony BaileySusan VreelandMyles ConnorNina KaminerPaul 'Turbocharger' HendryWilliam YoungworthBlythe Danner "", 'Campbell Scott ', 'View All ']"
5f1887c7eec2a42d5d9cd2ef,Trespass,69%,47%,['Walter Hill'],"['Bob Gale', ' Robert Zemeckis']","['Bill Paxton ', 'William Sadler ', 'Ice-T ', 'Ice Cube ', ""De'voreaux White ""]"
5f1887ceeec2a42d5d9cd2f0,Bandidas,57%,43%,"['Joachim Rønning', ' Espen Sandberg']","['Luc Besson', ' Robert Mark Kamen']","['Penelope Cruz ', 'Salma Hayek ', 'Steve Zahn ', 'Dwight Yoakam ', 'Denis Arndt ']"
5f1887d5eec2a42d5d9cd2f1,The Lovers,90%,80%,['Louis Malle'],['Louis Malle'],"['Jeanne Moreau ', 'Alain Cuny ', 'Jean-Marc bory ', 'Judith Magre ', 'Jose-Luis De Villalonga ']"
5f1887eceec2a42d5d9cd2f2,The Darkest Hour,12%,25%,['Chris Gorak'],"['Leslie Bohem', ' Jon Spaihts']","['Emile Hirsch ', 'Olivia Thirlby ', 'Max Minghella ', 'Rachael Taylor ', 'Joel Kinnaman ']"
5f1887faeec2a42d5d9cd2f3,Baby Driver,92%,86%,['Edgar Wright'],['Edgar Wright'],"['Ansel Elgort ', 'Kevin Spacey ', 'Lily James ', 'Jon Bernthal ', 'Eiza Gonzalez ']"
5f188806eec2a42d5d9cd2f4,The Maze Runner,65%,68%,['Wes Ball'],"['T.S. Nowlin', ' Noah Oppenheim', ' Grant Pierce Myers']","[""Dylan O'Brien "", 'Kaya Scodelario ', 'Will Poulter ', 'Aml Ameen ', 'Thomas Sangster ']"
5f18880deec2a42d5d9cd2f5,The Longest Ride,31%,71%,['George Tillman Jr.'],"['Nicholas Sparks', ' Craig Bolotin']","['Scott Eastwood ', 'Britt Robertson ', 'Alan Alda ', 'Oona Chaplin ', 'Jack Huston ']"
5f188828eec2a42d5d9cd2f6,The Darkest Minds,16%,73%,['Jennifer Yuh Nelson'],['Chad Hodge'],"['Amandla Stenberg ', '', '', '', '']"
5f188831eec2a42d5d9cd2f7,Chill Factor,10%,30%,['Hugh Johnson'],"['Drew Gitlin', ' Mike Cheda']","['Cuba Gooding Jr. ', 'Skeet Ulrich ', 'David Paymer ', 'Peter Firth ', 'Hudson Leick ']"
5f188839eec2a42d5d9cd2f8,I Dreamed of Africa,10%,56%,['Hugh Hudson'],"['Susan Shilliday', ' Paula Milne']","['Kim Basinger ', 'Vincent Perez ', 'Eva Marie Saint ', 'Liam Aiken ', 'Garrett Strommen ']"
5f188840eec2a42d5d9cd2f9,Thunder and the House of Magic,73%,54%,"['Ben Stassen', ' Jeremy Degruson', ' Jeremie Degruson']","['James Flynn', ' Ben Stassen', ' Dominic Paris', ' Domonic Paris']","['Cinda Adams ', 'Murray Blue ', 'Eugene LevyDoug Stone ', 'Edward Asner ', 'Kiefer SutherlandGrant George ']"
5f188850eec2a42d5d9cd2fa,Reds,89%,82%,['Warren Beatty'],"['Trevor Griffiths', ' Warren Beatty']","['Warren Beatty ', 'Diane Keaton ', 'Maureen Stapleton ', 'Jack Nicholson ', 'Edward Herrmann ']"
5f18885ceec2a42d5d9cd2fb,Exit Wounds,33%,45%,['Andrzej Bartkowiak'],"['Ed Horowitz', "" Richard D'Ovidio""]","['Steven Seagal ', 'DMX ', 'Isaiah Washington ', 'Anthony Anderson ', 'Michael Jai White ']"
5f188862eec2a42d5d9cd2fc,Mike and Dave Need Wedding Dates,38%,51%,['Jake Szymanski'],"['Andrew Jay Cohen', "" Brendan O'Brien""]","['Zac Efron ', 'Anna Kendrick ', 'Adam DeVine ', 'Aubrey Plaza ', 'Stephen Root ']"
5f188868eec2a42d5d9cd2fd,Step Up Revolution,42%,68%,['Scott Speer'],"['Jenny Mayer', ' Cho Youngchan']","['Kathryn McCormick ', 'Ryan Guzman ', 'Misha Gabriel ', 'Cleopatra Coleman ', 'Tommy Dewey ']"
5f18886eeec2a42d5d9cd2fe,Snakes on a Plane,69%,49%,['David R. Ellis'],"['John Heffernan', ' David R. Ellis', ' Sebastian Gutierrez', ' John C. Heffernan']","['Samuel L. Jackson ', 'Julianna Margulies ', 'Nathan Phillips ', 'Rachel Blanchard ', 'Bobby Cannavale ']"
5f188880eec2a42d5d9cd2ff,21 Bridges,53%,91%,"['Written By:Adam Mervis', ' Matthew Michael Carnahan']","['In Theaters:Nov 22', ' 2019\xa0wide']","['Chadwick BosemanSienna MillerStephan JamesKeith DavidTaylor KitschJ.K. SimmonsJayson Ward Williams ', 'John Crann ', 'Shawn Gonzalez ', 'Louis Cancelmi ', 'Johnny Christos ']"
5f18888eeec2a42d5d9cd300,Safe,86%,75%,['Todd Haynes'],['Todd Haynes'],"['Julianne Moore ', 'Peter Friedman ', 'Xander Berkeley ', 'Susan Norman ', 'Kate McGregor-Stewart ']"
5f18889aeec2a42d5d9cd301,Doomsday,51%,44%,['Neil Marshall'],['Neil Marshall'],"['Rhona Mitra ', 'Bob Hoskins ', 'Adrian Lester ', 'Alexander Siddig ', 'Malcolm McDowell ']"
5f1888a2eec2a42d5d9cd302,Pushing Tin,48%,42%,['Mike Newell'],"['Les Charles', ' Glen Charles']","['John Cusack ', 'Billy Bob Thornton ', 'Cate Blanchett ', 'Angelina Jolie ', 'Jake Weber ']"
5f1888afeec2a42d5d9cd303,The Young and Prodigious T.S. Spivet,76%,69%,['Jean-Pierre Jeunet'],"['Jean-Pierre Jeunet', ' Guillaume Laurant']","['Kyle Catlett ', 'Jakob Davies ', 'Niamh Wilson ', 'Helena Bonham Carter ', 'Callum Keith Rennie ']"
5f1888e4eec2a42d5d9cd304,The Big Wedding,7%,40%,['Justin Zackham'],['Justin Zackham'],"['Robert De Niro ', 'Katherine Heigl ', 'Diane Keaton ', 'Susan Sarandon ', 'Amanda Seyfried ']"
5f1888f5eec2a42d5d9cd305,Elf,84%,79%,['Jon Favreau'],"['David Berenbaum', ' Jon Favreau']","['Will Ferrell ', 'James Caan ', 'Bob Newhart ', 'Edward Asner ', 'Mary Steenburgen ']"
5f188901eec2a42d5d9cd306,Phenomenon,50%,59%,['Jon Turteltaub'],['Gerald DiPego'],"['John Travolta ', 'Kyra Sedgwick ', 'Forest Whitaker ', 'Jeffrey DeMunn ', 'Robert Duvall ']"
5f18890feec2a42d5d9cd307,This is the End,83%,71%,"['Seth Rogen', ' Evan Goldberg']","['Seth Rogen', ' Evan Goldberg']","['James Franco ', 'Jonah Hill ', 'Seth Rogen ', 'Jay Baruchel ', 'Danny McBride (IV) ']"
5f18891aeec2a42d5d9cd308,Snow Dogs,25%,39%,['Brian Levant'],"['Tommy Swerdlow', ' Michaël Goldberg', ' Mark Gibson', ' Philip Halprin', ' Brian Levant', ' Jim Kouf']","['Cuba Gooding Jr. ', 'James Coburn ', 'Joanna Bacalso ', 'Nichelle Nichols ', 'M. Emmet Walsh ']"
5f188926eec2a42d5d9cd309,Nacho Libre,40%,54%,['Jared Hess'],"['Jared Hess', ' Jerusha Hess', ' Mike White']","['Jack Black ', 'Héctor Jiménez ', 'Ana de la Reguera ', 'Richard Montoya ', 'Darius Rose ']"
5f18892ceec2a42d5d9cd30a,Scrooged,71%,71%,['Richard Donner'],"['Mitch Glazer', "" Michael O'Donoghue""]","['Bill Murray ', 'Karen Allen ', 'John Forsythe ', 'John Glover ', 'Bobcat Goldthwait ']"
5f188933eec2a42d5d9cd30b,Takers,28%,62%,['John Luessenhop'],"['Paul Allen', ' Peter Allen', ' Gabriel Casseus', ' John Luessenhop', ' Avery Duff']","['Hayden Christensen ', 'Idris Elba ', 'Matt Dillon ', 'Paul Walker ', 'Zoe Saldana ']"
5f18893aeec2a42d5d9cd30c,Source Code,92%,82%,['Duncan Jones'],"['Ben Ripley', ' Billy Ray']","['Jake Gyllenhaal ', '', '', '', '']"
5f188945eec2a42d5d9cd30d,Stigmata,22%,63%,['Rupert Wainwright'],"['Tom Lazarus', ' Rick Ramage', ' Rupert Wainwright']","['Patricia Arquette ', 'Gabriel Byrne ', 'Jonathan Pryce ', 'Nia Long ', 'Portia de Rossi ']"
5f18894eeec2a42d5d9cd30e,Men of Honor,42%,81%,['George Tillman Jr.'],['Scott Marshall Smith'],"['Robert De Niro ', 'Cuba Gooding Jr. ', 'Charlize Theron ', 'Aunjanue Ellis ', 'Hal Holbrook ']"
5f188957eec2a42d5d9cd30f,I Feel Pretty,35%,35%,"['Abby Kohn', ' Marc Silverstein']","['Abby Kohn', ' Marc Silverstein']","['Amy Schumer ', 'Rory Scovel ', 'Dakota Lustick ', 'Emily Ratajkowski ', 'Jeffrey Grover ']"
5f188963eec2a42d5d9cd310,"Big Mommas: Like Father, Like Son",5%,58%,['John Whitesell'],['Matthew Fogel'],"['Martin Lawrence ', 'Brandon T. Jackson ', 'Jessica Lucas ', 'Michelle Ang ', 'Portia Doubleday ']"
5f188978eec2a42d5d9cd311,1941,42%,48%,['Steven Spielberg'],"['Bob Gale', ' Robert Zemeckis']","['Dan Aykroyd ', 'Ned Beatty ', 'John Belushi ', 'Lorraine Gary ', 'Murray Hamilton ']"
5f188992eec2a42d5d9cd312,A History of Violence,87%,76%,['David Cronenberg'],['Josh Olson'],"['Viggo Mortensen ', 'Maria Bello ', 'Ed Harris ', 'William Hurt ', 'Ashton Holmes ']"
5f18899eeec2a42d5d9cd313,The Incredible Burt Wonderstone,37%,33%,['Don Scardino'],"['Jason Reitman', ' Jonathan M. Goldstein', ' John Francis Daley']","['Steve Carell ', 'Steve Buscemi ', 'Olivia Wilde ', 'Jim Carrey ', 'James Gandolfini ']"
5f1889aaeec2a42d5d9cd314,Laws of Attraction,18%,47%,['Peter Howitt'],"['Robert Harling', ' Aline Brosh McKenna', ' Karey Kirkpatrick']","['Pierce Brosnan ', 'Julianne Moore ', 'Michael Sheen ', 'Parker Posey ', 'Frances Fisher ']"
5f1889bbeec2a42d5d9cd315,Bad Times at the El Royale,74%,73%,['Drew Goddard'],['Drew Goddard'],"['Jeff Bridges ', 'Cynthia Erivo ', 'Chris Hemsworth ', 'Dakota Johnson', 'Jon Hamm ']"
5f1889ceeec2a42d5d9cd316,Bringing Out The Dead,72%,70%,['Martin Scorsese'],['Paul Schrader'],"['Nicolas Cage ', 'Patricia Arquette ', 'John Goodman ', 'Ving Rhames ', 'Marc Anthony ']"
5f1889e6eec2a42d5d9cd317,Bogus,44%,44%,['Norman Jewison'],['Alvin Sargent'],"['Whoopi Goldberg ', 'Gérard Depardieu ', 'Haley Joel Osment ', 'Denis Mercier ', 'Andrea Martin ']"
5f1889f2eec2a42d5d9cd318,Cradle Will Rock,64%,71%,['Tim Robbins'],['Tim Robbins'],"['Hank Azaria ', 'Ruben Blades ', 'Joan Cusack ', 'John Cusack ', 'Cary Elwes ']"
5f1889fbeec2a42d5d9cd319,The Good German,34%,33%,['Steven Soderbergh'],"['Joseph Kanon', ' Paul Attanasio']","['George Clooney ', 'Cate Blanchett ', 'Tobey Maguire ', 'Beau Bridges ', 'Tony Curran ']"
5f188a10eec2a42d5d9cd31a,Apocalypse Now,98%,94%,['Francis Ford Coppola'],"['John Milius', ' Francis Ford Coppola', ' Michael Herr']","['Martin Sheen ', 'Marlon Brando ', 'Robert Duvall ', 'Frederic Forrest ', 'Laurence Fishburne ']"
5f188a33eec2a42d5d9cd31b,Out of Africa,58%,83%,['Sydney Pollack'],"['Kurt Luedtke', ' Kurt Luedtke']","['Meryl Streep ', 'Robert Redford ', 'Klaus Maria Brandauer ', 'Michael Kitchen ', 'Malick Bowens ']"
5f188a4feec2a42d5d9cd31c,The Grand Budapest Hotel,91%,86%,['Wes Anderson'],"['Hugo Guinness', ' Wes Anderson']","['Ralph Fiennes ', 'Tony Revolori ', 'F. Murray Abraham ', 'Edward Norton ', 'Saoirse Ronan ']"
5f188a5deec2a42d5d9cd31d,Arachnophobia,92%,54%,['Frank Marshall'],"['Don Jakoby', ' Wesley Strick']","['Jeff Daniels ', 'Harley Jane Kozak ', 'John Goodman ', 'Julian Sands ', 'Stuart Pankin ']"
5f188a6beec2a42d5d9cd31e,Frequency,70%,81%,['Gregory Hoblit'],['Toby Emmerich'],"['Dennis Quaid ', 'Shawn Doyle ', 'Andre Braugher ', 'Elizabeth Mitchell ', 'Noah Emmerich ']"
5f188a74eec2a42d5d9cd31f,Hearts in Atlantis,49%,64%,['Scott Hicks'],['William Goldman'],"['Anthony Hopkins ', 'Hope Davis ', 'David Morse ', 'Mika Boorem ', 'Will Rothhaar ']"
5f188a81eec2a42d5d9cd320,Extraordinary Measures,29%,53%,['Tom Vaughan'],['Robert Nelson Jacobs'],"['Harrison Ford ', 'Brendan Fraser ', 'Keri Russell ', 'Meredith Droeger ', 'Diego Velázquez ']"
5f188a8ceec2a42d5d9cd321,Birth of the Dragon,24%,68%,['George Nolfi'],"['Stephen J. Rivele', ' Christopher Wilkinson']","['Philip Ng ', 'Yu Xia ', 'Billy Magnussen ', 'Terry Chen ', 'Jingjing Qu ']"
5f188a96eec2a42d5d9cd322,Get Shorty,87%,70%,['Barry Sonnenfeld'],['Scott Frank'],"['John Travolta ', 'Gene Hackman ', 'Rene Russo ', 'Danny DeVito ', 'Dennis Farina ']"
5f188aa7eec2a42d5d9cd323,Ghostbusters,97%,88%,['Ivan Reitman'],"['Harold Ramis', ' Dan Aykroyd', ' Peter Torokvei']","['Bill Murray ', 'Dan Aykroyd ', 'Harold Ramis ', 'Sigourney Weaver ', 'Ernie Hudson ']"
5f188ab7eec2a42d5d9cd324,Toy Story,100%,92%,['John Lasseter'],"['Joss Whedon', ' Andrew Stanton', ' Joel Cohen', ' Alec Sokolow']","['Tom Hanks ', 'Tim Allen ', 'Don Rickles ', 'Jim Varney ', 'Wallace Shawn ']"
5f188abdeec2a42d5d9cd325,Crazy Rich Asians,91%,76%,['Jon M. Chu'],"['Peter Chiarelli', ' Adele Lim']","['Constance Wu ', 'Henry Golding ', 'Michelle Yeoh ', 'Gemma Chan ', 'Lisa Lu ']"
5f188acdeec2a42d5d9cd326,Chicago,86%,83%,['Rob Marshall'],['Bill Condon'],"['Renée Zellweger ', 'Catherine Zeta-Jones ', 'Richard Gere ', 'Queen Latifah ', 'John C. Reilly ']"
5f188ad9eec2a42d5d9cd327,Big Daddy,39%,74%,['Dennis Dugan'],"['Steve Franks', ' Tim Herlihy', ' Adam Sandler']","['Adam Sandler ', 'Joey Lauren Adams ', 'Jon Stewart ', 'Cole Sprouse ', 'Dylan Sprouse ']"
5f188ae4eec2a42d5d9cd328,American Pie 2,52%,68%,['J.B. Rogers'],['Adam Herz'],"['Jason Biggs ', 'Shannon Elizabeth ', 'Jennifer Coolidge ', 'Alyson Hannigan ', 'Shannon Elizabeth FadalChris Klein ']"
5f188afbeec2a42d5d9cd329,Remember the Titans,73%,93%,['Boaz Yakin'],['Gregory Allen Howard'],"['Denzel Washington ', 'Will Patton ', 'Wood Harris ', 'Ryan Hurst ', 'Donald Faison ']"
